,drug_a_name,drug_b_name,cell_line,synergy,fold,cl_fold,drug_fold,new_drug_fold,random_fold,cluster
12959,GELDANAMYCIN,TOPOTECAN,RPMI7951,-2.583781052,3.0,4,0.0,1.0,4.0,0
12960,GEMCITABINE,ABT-888,RPMI7951,-12.18811971,0.0,3,2.0,1.0,2.0,0
12961,GEMCITABINE,AZD1775,RPMI7951,-2.255981032,3.0,0,2.0,0.0,4.0,0
12962,GEMCITABINE,BEZ-235,RPMI7951,-2.30086367,0.0,4,2.0,1.0,4.0,0
12963,GEMCITABINE,BORTEZOMIB,RPMI7951,-3.656967967,4.0,0,2.0,0.0,0.0,0
12964,GEMCITABINE,DASATINIB,RPMI7951,2.325281092,2.0,0,2.0,1.0,2.0,0
12965,GEMCITABINE,DINACICLIB,RPMI7951,-6.986771355,3.0,2,2.0,1.0,0.0,0
12966,GEMCITABINE,ERLOTINIB,RPMI7951,-9.935912801,1.0,4,2.0,1.0,0.0,0
12967,GEMCITABINE,GELDANAMYCIN,RPMI7951,-2.66582224,0.0,2,2.0,1.0,4.0,0
12968,GEMCITABINE,LAPATINIB,RPMI7951,-13.00521455,0.0,2,2.0,1.0,3.0,0
12969,GEMCITABINE,MK-2206,RPMI7951,-4.042856996,1.0,0,2.0,1.0,0.0,0
12970,GEMCITABINE,MK-4827,RPMI7951,-3.0529386030000003,3.0,0,2.0,1.0,1.0,0
12971,GEMCITABINE,MK-5108,RPMI7951,-1.036953427,4.0,0,2.0,1.0,4.0,0
12972,GEMCITABINE,MK-8669,RPMI7951,1.280532404,2.0,3,2.0,1.0,3.0,0
12973,GEMCITABINE,MK-8776,RPMI7951,-0.84281124,,0,2.0,1.0,1.0,0
12974,GEMCITABINE,PD325901,RPMI7951,-3.623854621,1.0,3,2.0,1.0,3.0,0
12975,GEMCITABINE,SORAFENIB,RPMI7951,-9.014379299,1.0,2,2.0,1.0,4.0,0
12976,GEMCITABINE,SUNITINIB,RPMI7951,-1.115542454,2.0,3,2.0,1.0,4.0,0
12977,L778123,ABT-888,RPMI7951,-3.68405123,1.0,0,0.0,1.0,2.0,0
12978,L778123,AZD1775,RPMI7951,13.30514909,4.0,0,0.0,0.0,0.0,0
12979,L778123,BEZ-235,RPMI7951,16.79500738,0.0,0,0.0,1.0,2.0,0
12980,L778123,BORTEZOMIB,RPMI7951,-6.784123075,2.0,0,0.0,0.0,4.0,0
12981,L778123,DASATINIB,RPMI7951,21.60488087,3.0,2,0.0,1.0,2.0,0
12982,L778123,DINACICLIB,RPMI7951,2.408023649,3.0,2,0.0,1.0,1.0,0
12983,L778123,ERLOTINIB,RPMI7951,7.459579998,0.0,0,0.0,1.0,0.0,0
12984,L778123,ETOPOSIDE,RPMI7951,2.735152269,2.0,2,0.0,1.0,2.0,0
12985,L778123,GELDANAMYCIN,RPMI7951,14.70226465,0.0,2,0.0,1.0,0.0,0
12986,L778123,GEMCITABINE,RPMI7951,-0.639380167,4.0,3,0.0,1.0,0.0,0
12987,L778123,LAPATINIB,RPMI7951,18.55477254,3.0,2,0.0,1.0,4.0,0
12988,L778123,MK-2206,RPMI7951,19.0822103,0.0,4,0.0,1.0,1.0,0
12989,L778123,MK-4827,RPMI7951,11.29322691,3.0,0,0.0,1.0,4.0,0
12990,L778123,MK-5108,RPMI7951,2.035024665,0.0,0,0.0,1.0,1.0,0
12991,L778123,MK-8669,RPMI7951,31.63901828,3.0,2,0.0,1.0,1.0,0
12992,L778123,MK-8776,RPMI7951,0.918950136,2.0,4,0.0,1.0,4.0,0
12993,L778123,PD325901,RPMI7951,17.53511638,1.0,3,0.0,1.0,2.0,0
12994,L778123,SN-38,RPMI7951,12.42721464,2.0,4,0.0,1.0,0.0,0
12995,L778123,SORAFENIB,RPMI7951,-7.1797095120000005,4.0,3,0.0,1.0,3.0,0
12996,L778123,SUNITINIB,RPMI7951,4.698405972,2.0,0,0.0,1.0,4.0,0
12997,L778123,TOPOTECAN,RPMI7951,7.516514391,0.0,0,0.0,1.0,0.0,0
12998,L778123,VINORELBINE,RPMI7951,6.567576292999999,3.0,3,0.0,1.0,3.0,0
12999,L778123,ZOLINZA,RPMI7951,6.58227534,1.0,4,0.0,1.0,2.0,0
13000,LAPATINIB,ABT-888,RPMI7951,-10.37644078,2.0,4,4.0,1.0,2.0,0
13001,LAPATINIB,BEZ-235,RPMI7951,20.48600654,4.0,3,4.0,1.0,3.0,0
13002,LAPATINIB,BORTEZOMIB,RPMI7951,-6.286297355,0.0,3,4.0,0.0,0.0,0
13003,LAPATINIB,DASATINIB,RPMI7951,22.39081299,1.0,4,4.0,1.0,3.0,0
13004,LAPATINIB,DINACICLIB,RPMI7951,24.76129789,3.0,4,4.0,1.0,0.0,0
13005,LAPATINIB,GELDANAMYCIN,RPMI7951,-12.92158619,3.0,2,4.0,1.0,2.0,0
13006,LAPATINIB,MK-2206,RPMI7951,11.43550593,2.0,2,4.0,1.0,0.0,0
13007,LAPATINIB,MK-4827,RPMI7951,11.36626405,3.0,0,4.0,1.0,3.0,0
13008,LAPATINIB,MK-5108,RPMI7951,1.702900796,4.0,0,4.0,1.0,1.0,0
13009,LAPATINIB,MK-8669,RPMI7951,22.031802300000006,2.0,3,4.0,1.0,1.0,0
13010,LAPATINIB,MK-8776,RPMI7951,5.424621554,0.0,3,4.0,1.0,4.0,0
13011,LAPATINIB,PD325901,RPMI7951,10.19634078,1.0,2,4.0,1.0,0.0,0
13012,LAPATINIB,SN-38,RPMI7951,54.41850359,3.0,0,4.0,1.0,1.0,0
13013,LAPATINIB,SORAFENIB,RPMI7951,4.438556526,3.0,4,4.0,1.0,3.0,0
13014,LAPATINIB,TOPOTECAN,RPMI7951,9.194464369,1.0,3,4.0,1.0,4.0,0
13015,METFORMIN,ABT-888,RPMI7951,-10.68107062,2.0,3,1.0,1.0,0.0,0
13016,METFORMIN,AZD1775,RPMI7951,15.83061936,1.0,4,1.0,0.0,1.0,0
13017,METFORMIN,BEZ-235,RPMI7951,19.8976225,3.0,2,1.0,1.0,3.0,0
13018,METFORMIN,BORTEZOMIB,RPMI7951,-6.232074096,4.0,0,1.0,0.0,0.0,0
13019,METFORMIN,DASATINIB,RPMI7951,5.268334177,0.0,0,1.0,1.0,0.0,0
13020,METFORMIN,DINACICLIB,RPMI7951,5.365155027,4.0,0,1.0,1.0,0.0,0
13021,METFORMIN,ERLOTINIB,RPMI7951,0.312662978,0.0,4,1.0,1.0,4.0,0
13022,METFORMIN,GELDANAMYCIN,RPMI7951,-18.33544803,3.0,2,1.0,1.0,0.0,0
13023,METFORMIN,L778123,RPMI7951,2.645465845,0.0,3,1.0,1.0,3.0,0
13024,METFORMIN,LAPATINIB,RPMI7951,4.747903743,3.0,4,1.0,1.0,2.0,0
13025,METFORMIN,MK-2206,RPMI7951,1.837647859,4.0,3,1.0,1.0,0.0,0
13026,METFORMIN,MK-4827,RPMI7951,4.125514477,2.0,2,1.0,1.0,0.0,0
13027,METFORMIN,MK-5108,RPMI7951,2.988924247,2.0,0,1.0,1.0,3.0,0
13028,METFORMIN,MK-8669,RPMI7951,7.96297726,0.0,2,1.0,1.0,0.0,0
13029,METFORMIN,MK-8776,RPMI7951,-2.391736684,0.0,4,1.0,1.0,2.0,0
13030,METFORMIN,PD325901,RPMI7951,-9.780385632,1.0,4,1.0,1.0,1.0,0
13031,METFORMIN,SORAFENIB,RPMI7951,3.981416599,3.0,0,1.0,1.0,1.0,0
13032,METFORMIN,SUNITINIB,RPMI7951,-3.598395656,1.0,2,1.0,1.0,2.0,0
13033,METFORMIN,ZOLINZA,RPMI7951,5.136172152,4.0,3,1.0,1.0,4.0,0
13034,METHOTREXATE,ABT-888,RPMI7951,13.4134956,3.0,0,4.0,1.0,0.0,0
13035,METHOTREXATE,AZD1775,RPMI7951,-9.006737800000002,0.0,0,4.0,0.0,3.0,0
13036,METHOTREXATE,BEZ-235,RPMI7951,-30.63826516,0.0,0,4.0,1.0,3.0,0
13037,METHOTREXATE,BORTEZOMIB,RPMI7951,-13.87181589,2.0,2,4.0,0.0,0.0,0
13038,METHOTREXATE,DASATINIB,RPMI7951,-24.52559262,4.0,0,4.0,1.0,1.0,0
13039,METHOTREXATE,DINACICLIB,RPMI7951,-5.174889393,0.0,0,4.0,1.0,0.0,0
13040,METHOTREXATE,ERLOTINIB,RPMI7951,-1.02661099,2.0,0,4.0,1.0,1.0,0
13041,METHOTREXATE,GELDANAMYCIN,RPMI7951,-18.53390009,0.0,2,4.0,1.0,0.0,0
13042,METHOTREXATE,L778123,RPMI7951,-10.55791119,2.0,0,4.0,1.0,4.0,0
13043,METHOTREXATE,LAPATINIB,RPMI7951,9.590753363,0.0,4,4.0,1.0,0.0,0
13044,METHOTREXATE,MK-2206,RPMI7951,-14.10145956,1.0,2,4.0,1.0,4.0,0
13045,METHOTREXATE,MK-4827,RPMI7951,2.530935136,0.0,3,4.0,1.0,3.0,0
13046,METHOTREXATE,MK-5108,RPMI7951,-11.67215194,0.0,0,4.0,1.0,0.0,0
13047,METHOTREXATE,MK-8669,RPMI7951,-33.25390716,0.0,0,4.0,1.0,3.0,0
13048,METHOTREXATE,MK-8776,RPMI7951,-13.10079255,1.0,4,4.0,1.0,2.0,0
13049,METHOTREXATE,PD325901,RPMI7951,-23.67247034,4.0,4,4.0,1.0,3.0,0
13050,METHOTREXATE,SORAFENIB,RPMI7951,-9.910346407,3.0,0,4.0,1.0,4.0,0
13051,METHOTREXATE,SUNITINIB,RPMI7951,-10.91508031,0.0,2,4.0,1.0,4.0,0
13052,METHOTREXATE,ZOLINZA,RPMI7951,-23.32659111,0.0,0,4.0,1.0,2.0,0
13053,MITOMYCINE,ABT-888,RPMI7951,-2.441784595,4.0,3,4.0,1.0,3.0,0
13054,MITOMYCINE,AZD1775,RPMI7951,3.5531961560000003,3.0,4,4.0,0.0,4.0,0
13055,MITOMYCINE,BEZ-235,RPMI7951,1.743720716,1.0,2,4.0,1.0,0.0,0
13056,MITOMYCINE,BORTEZOMIB,RPMI7951,-8.123539179,0.0,4,4.0,0.0,0.0,0
13057,MITOMYCINE,DASATINIB,RPMI7951,20.82619719,0.0,3,4.0,1.0,3.0,0
13058,MITOMYCINE,DINACICLIB,RPMI7951,-7.56369169,0.0,0,4.0,1.0,1.0,0
13059,MITOMYCINE,GELDANAMYCIN,RPMI7951,-3.651719678,2.0,3,4.0,1.0,4.0,0
13060,MITOMYCINE,L778123,RPMI7951,-23.67363743,0.0,3,4.0,1.0,4.0,0
13061,MITOMYCINE,LAPATINIB,RPMI7951,8.584227833,3.0,4,4.0,1.0,1.0,0
13062,MITOMYCINE,MK-2206,RPMI7951,4.282420921,4.0,2,4.0,1.0,4.0,0
13063,MITOMYCINE,MK-4827,RPMI7951,4.81603428,2.0,3,4.0,1.0,4.0,0
13064,MITOMYCINE,MK-5108,RPMI7951,-5.355336345,4.0,2,4.0,1.0,4.0,0
13065,MITOMYCINE,MK-8669,RPMI7951,13.11199002,4.0,4,4.0,1.0,3.0,0
13066,MITOMYCINE,MK-8776,RPMI7951,7.601349777999999,1.0,4,4.0,1.0,0.0,0
13067,MITOMYCINE,PD325901,RPMI7951,-0.610283267,2.0,2,4.0,1.0,4.0,0
13068,MITOMYCINE,SORAFENIB,RPMI7951,-74.99238376,0.0,0,4.0,1.0,0.0,0
13069,MITOMYCINE,SUNITINIB,RPMI7951,-5.641746876,0.0,4,4.0,1.0,1.0,0
13070,MITOMYCINE,ZOLINZA,RPMI7951,8.255440829,3.0,3,4.0,1.0,0.0,0
13071,MK-2206,ABT-888,RPMI7951,7.398791836,4.0,3,2.0,1.0,1.0,0
13072,MK-2206,BEZ-235,RPMI7951,42.49059696,2.0,2,2.0,1.0,1.0,0
13073,MK-2206,BORTEZOMIB,RPMI7951,-16.10889897,4.0,0,2.0,0.0,0.0,0
13074,MK-2206,DASATINIB,RPMI7951,24.38109623,4.0,3,2.0,1.0,4.0,0
13075,MK-2206,DINACICLIB,RPMI7951,9.309282201,4.0,4,2.0,1.0,1.0,0
13076,MK-2206,ERLOTINIB,RPMI7951,24.83858159,1.0,2,2.0,1.0,1.0,0
13077,MK-2206,GELDANAMYCIN,RPMI7951,-6.6245766260000005,3.0,3,2.0,1.0,3.0,0
13078,MK-2206,MK-8669,RPMI7951,52.67032056,2.0,4,2.0,1.0,1.0,0
13079,MK-2206,MK-8776,RPMI7951,-11.07931925,4.0,2,2.0,1.0,1.0,0
13080,MK-2206,PD325901,RPMI7951,36.22199551,4.0,2,2.0,1.0,3.0,0
13081,MK-2206,SN-38,RPMI7951,19.29030915,1.0,2,2.0,1.0,3.0,0
13082,MK-2206,SORAFENIB,RPMI7951,0.014177841000000004,4.0,2,2.0,1.0,2.0,0
13083,MK-2206,TOPOTECAN,RPMI7951,5.114110931,0.0,4,2.0,1.0,0.0,0
13084,MK-4541,5-FU,RPMI7951,-1.7718601719999998,4.0,4,3.0,1.0,0.0,0
13085,MK-4541,ABT-888,RPMI7951,-8.328130131,4.0,0,3.0,1.0,3.0,0
13086,MK-4541,AZD1775,RPMI7951,10.13235462,3.0,3,3.0,0.0,1.0,0
13087,MK-4541,BEZ-235,RPMI7951,27.10043166,3.0,0,3.0,1.0,2.0,0
13088,MK-4541,BORTEZOMIB,RPMI7951,1.404214911,1.0,0,3.0,0.0,3.0,0
13089,MK-4541,CARBOPLATIN,RPMI7951,-8.235199885,2.0,2,3.0,1.0,3.0,0
13090,MK-4541,CYCLOPHOSPHAMIDE,RPMI7951,-0.904349036,0.0,4,3.0,0.0,3.0,0
13091,MK-4541,DASATINIB,RPMI7951,3.666036816,3.0,0,3.0,1.0,1.0,0
13092,MK-4541,DEXAMETHASONE,RPMI7951,-32.8420192,2.0,0,3.0,0.0,1.0,0
13093,MK-4541,DINACICLIB,RPMI7951,-4.022046316,1.0,2,3.0,1.0,3.0,0
13094,MK-4541,DOXORUBICIN,RPMI7951,-1.717470075,0.0,2,3.0,1.0,0.0,0
13095,MK-4541,ERLOTINIB,RPMI7951,59.72697223,2.0,3,3.0,1.0,2.0,0
13096,MK-4541,ETOPOSIDE,RPMI7951,2.050136031,3.0,2,3.0,1.0,1.0,0
13097,MK-4541,GELDANAMYCIN,RPMI7951,-11.12793657,1.0,0,3.0,1.0,2.0,0
13098,MK-4541,GEMCITABINE,RPMI7951,-6.465008294,4.0,2,3.0,1.0,4.0,0
13099,MK-4541,L778123,RPMI7951,-3.647235183,0.0,3,3.0,1.0,1.0,0
13100,MK-4541,LAPATINIB,RPMI7951,-2.9384349110000003,3.0,0,3.0,1.0,1.0,0
13101,MK-4541,METFORMIN,RPMI7951,-23.78638601,1.0,0,3.0,1.0,1.0,0
13102,MK-4541,METHOTREXATE,RPMI7951,3.278288346,3.0,4,3.0,1.0,4.0,0
13103,MK-4541,MITOMYCINE,RPMI7951,-1.035581873,3.0,2,3.0,1.0,2.0,0
13104,MK-4541,MK-2206,RPMI7951,7.187672291,3.0,3,3.0,1.0,0.0,0
13105,MK-4541,MK-4827,RPMI7951,-4.394425076,1.0,2,3.0,1.0,2.0,0
13106,MK-4541,MK-5108,RPMI7951,4.047904863,1.0,2,3.0,1.0,1.0,0
13107,MK-4541,MK-8669,RPMI7951,15.81069037,3.0,0,3.0,1.0,0.0,0
13108,MK-4541,MK-8776,RPMI7951,-14.90142879,4.0,3,3.0,1.0,1.0,0
13109,MK-4541,MRK-003,RPMI7951,6.7865982260000015,2.0,2,3.0,1.0,4.0,0
13110,MK-4541,PACLITAXEL,RPMI7951,1.406285739,3.0,2,3.0,1.0,1.0,0
13111,MK-4541,PD325901,RPMI7951,-14.48418103,0.0,0,3.0,1.0,2.0,0
13112,MK-4541,SN-38,RPMI7951,6.76976754,1.0,0,3.0,1.0,3.0,0
13113,MK-4541,SORAFENIB,RPMI7951,1.216701788,0.0,2,3.0,1.0,1.0,0
13114,MK-4541,SUNITINIB,RPMI7951,-4.337526859,4.0,2,3.0,1.0,2.0,0
13115,MK-4541,TOPOTECAN,RPMI7951,4.88392407,3.0,0,3.0,1.0,4.0,0
13116,MK-4541,VINBLASTINE,RPMI7951,-18.49715303,1.0,3,3.0,1.0,1.0,0
13117,MK-4541,VINORELBINE,RPMI7951,-15.3226363,4.0,2,3.0,1.0,0.0,0
13118,MK-4541,ZOLINZA,RPMI7951,4.630975247,1.0,3,3.0,1.0,4.0,0
13119,MK-4827,ABT-888,RPMI7951,-2.146500877,4.0,4,2.0,1.0,1.0,0
13120,MK-4827,BEZ-235,RPMI7951,17.48689581,0.0,2,2.0,1.0,0.0,0
13121,MK-4827,BORTEZOMIB,RPMI7951,-12.09441404,1.0,0,2.0,0.0,0.0,0
13122,MK-4827,DASATINIB,RPMI7951,17.57329806,2.0,2,2.0,1.0,3.0,0
13123,MK-4827,DINACICLIB,RPMI7951,-1.4308166690000002,0.0,3,2.0,1.0,4.0,0
13124,MK-4827,ERLOTINIB,RPMI7951,-2.448619482,4.0,4,2.0,1.0,1.0,0
13125,MK-4827,GELDANAMYCIN,RPMI7951,-2.867792917,,2,2.0,1.0,0.0,0
13126,MK-4827,MK-2206,RPMI7951,15.70141864,1.0,4,2.0,1.0,1.0,0
13127,MK-4827,MK-8669,RPMI7951,19.85655463,2.0,0,2.0,1.0,1.0,0
13128,MK-4827,MK-8776,RPMI7951,-6.406523712,,3,2.0,1.0,2.0,0
13129,MK-4827,PD325901,RPMI7951,-3.086341349,3.0,4,2.0,1.0,1.0,0
13130,MK-4827,SN-38,RPMI7951,32.00144019,2.0,4,2.0,1.0,0.0,0
13131,MK-4827,SORAFENIB,RPMI7951,-3.266563763,3.0,2,2.0,1.0,3.0,0
13132,MK-4827,TOPOTECAN,RPMI7951,10.7012587,4.0,2,2.0,1.0,1.0,0
13133,MK-5108,ABT-888,RPMI7951,5.845245174,1.0,4,3.0,1.0,3.0,0
13134,MK-5108,BEZ-235,RPMI7951,8.840807468,1.0,3,3.0,1.0,2.0,0
13135,MK-5108,BORTEZOMIB,RPMI7951,-8.217925235,2.0,0,3.0,0.0,0.0,0
13136,MK-5108,DASATINIB,RPMI7951,13.29138882,1.0,0,3.0,1.0,0.0,0
13137,MK-5108,DINACICLIB,RPMI7951,-6.4619878260000005,3.0,0,3.0,1.0,4.0,0
13138,MK-5108,ERLOTINIB,RPMI7951,1.132452511,1.0,0,3.0,1.0,3.0,0
13139,MK-5108,GELDANAMYCIN,RPMI7951,-4.16500481,1.0,2,3.0,1.0,2.0,0
13140,MK-5108,MK-2206,RPMI7951,7.55330761,3.0,3,3.0,1.0,2.0,0
13141,MK-5108,MK-4827,RPMI7951,13.82386928,3.0,2,3.0,1.0,3.0,0
13142,MK-5108,MK-8669,RPMI7951,25.76183713,3.0,3,3.0,1.0,0.0,0
13143,MK-5108,MK-8776,RPMI7951,-0.689847806,0.0,2,3.0,1.0,3.0,0
13144,MK-5108,PD325901,RPMI7951,-2.726826575,2.0,3,3.0,1.0,2.0,0
13145,MK-5108,SN-38,RPMI7951,11.28471359,1.0,4,3.0,1.0,1.0,0
13146,MK-5108,SORAFENIB,RPMI7951,-8.650664116,1.0,4,3.0,1.0,2.0,0
13147,MK-5108,TOPOTECAN,RPMI7951,10.58858675,3.0,4,3.0,1.0,2.0,0
13148,MK-8669,BEZ-235,RPMI7951,75.29882288,3.0,3,3.0,1.0,4.0,0
13149,MK-8669,DINACICLIB,RPMI7951,23.62393784,3.0,0,3.0,1.0,1.0,0
13150,MK-8669,GELDANAMYCIN,RPMI7951,2.614256176,4.0,0,3.0,1.0,0.0,0
13151,MK-8669,MK-8776,RPMI7951,20.5268354,2.0,4,3.0,1.0,4.0,0
13152,MK-8669,SN-38,RPMI7951,72.45465002,3.0,3,3.0,1.0,2.0,0
13153,MK-8669,SORAFENIB,RPMI7951,11.81134621,4.0,0,3.0,1.0,4.0,0
13154,MK-8669,TOPOTECAN,RPMI7951,2.251016318,2.0,3,3.0,1.0,4.0,0
13155,MRK-003,5-FU,RPMI7951,8.451469115,0.0,4,4.0,1.0,4.0,0
13156,MRK-003,ABT-888,RPMI7951,8.654673244,0.0,3,4.0,1.0,1.0,0
13157,MRK-003,AZD1775,RPMI7951,18.24184878,4.0,2,4.0,0.0,1.0,0
13158,MRK-003,BEZ-235,RPMI7951,32.7321409,2.0,4,4.0,1.0,1.0,0
13159,MRK-003,BORTEZOMIB,RPMI7951,2.399752018,0.0,0,4.0,0.0,4.0,0
13160,MRK-003,CARBOPLATIN,RPMI7951,-5.4206954010000015,2.0,4,4.0,1.0,2.0,0
13161,MRK-003,CYCLOPHOSPHAMIDE,RPMI7951,3.0660520460000003,4.0,4,4.0,0.0,0.0,0
13162,MRK-003,DASATINIB,RPMI7951,19.2625517,4.0,3,4.0,1.0,0.0,0
13163,MRK-003,DEXAMETHASONE,RPMI7951,-19.4869087,1.0,0,4.0,0.0,2.0,0
13164,MRK-003,DINACICLIB,RPMI7951,11.33411208,4.0,3,4.0,1.0,0.0,0
13165,MRK-003,DOXORUBICIN,RPMI7951,-1.32066908,0.0,0,4.0,1.0,1.0,0
13166,MRK-003,ERLOTINIB,RPMI7951,16.7088245,3.0,2,4.0,1.0,2.0,0
13167,MRK-003,ETOPOSIDE,RPMI7951,13.74541968,1.0,2,4.0,1.0,1.0,0
13168,MRK-003,GELDANAMYCIN,RPMI7951,-13.58782852,3.0,3,4.0,1.0,4.0,0
13169,MRK-003,GEMCITABINE,RPMI7951,-2.784551871,4.0,2,4.0,1.0,3.0,0
13170,MRK-003,L778123,RPMI7951,5.809033267999999,3.0,3,4.0,1.0,4.0,0
13171,MRK-003,LAPATINIB,RPMI7951,32.88576015,1.0,4,4.0,1.0,2.0,0
13172,MRK-003,METFORMIN,RPMI7951,9.591299438,4.0,0,4.0,1.0,3.0,0
13173,MRK-003,METHOTREXATE,RPMI7951,9.990059163,2.0,0,4.0,1.0,4.0,0
13174,MRK-003,MITOMYCINE,RPMI7951,-6.0069771260000016,1.0,2,4.0,1.0,1.0,0
13175,MRK-003,MK-2206,RPMI7951,20.65986193,3.0,3,4.0,1.0,2.0,0
13176,MRK-003,MK-4827,RPMI7951,19.87957678,0.0,2,4.0,1.0,2.0,0
13177,MRK-003,MK-5108,RPMI7951,3.466231093,4.0,2,4.0,1.0,0.0,0
13178,MRK-003,MK-8669,RPMI7951,23.26839306,1.0,2,4.0,1.0,1.0,0
13179,MRK-003,MK-8776,RPMI7951,17.11919177,1.0,3,4.0,1.0,0.0,0
13180,MRK-003,PACLITAXEL,RPMI7951,14.64741977,3.0,2,4.0,1.0,0.0,0
13181,MRK-003,PD325901,RPMI7951,3.27140313,0.0,3,4.0,1.0,2.0,0
13182,MRK-003,SN-38,RPMI7951,29.36783073,2.0,0,4.0,1.0,2.0,0
13183,MRK-003,SORAFENIB,RPMI7951,14.36273714,1.0,4,4.0,1.0,1.0,0
13184,MRK-003,SUNITINIB,RPMI7951,9.298567758999999,0.0,4,4.0,1.0,3.0,0
13185,MRK-003,TOPOTECAN,RPMI7951,18.3816088,2.0,0,4.0,1.0,1.0,0
13186,MRK-003,VINBLASTINE,RPMI7951,29.74867706,1.0,0,4.0,1.0,1.0,0
13187,MRK-003,VINORELBINE,RPMI7951,4.2106923589999985,2.0,3,4.0,1.0,1.0,0
13188,MRK-003,ZOLINZA,RPMI7951,19.34337066,0.0,0,4.0,1.0,0.0,0
13189,PACLITAXEL,ABT-888,RPMI7951,5.029900621,0.0,2,1.0,1.0,2.0,0
13190,PACLITAXEL,AZD1775,RPMI7951,0.327821172,4.0,3,1.0,0.0,4.0,0
13191,PACLITAXEL,BEZ-235,RPMI7951,-2.7193179780000003,3.0,3,1.0,1.0,4.0,0
13192,PACLITAXEL,BORTEZOMIB,RPMI7951,-10.50526892,4.0,3,1.0,0.0,2.0,0
13193,PACLITAXEL,DASATINIB,RPMI7951,18.50645983,0.0,0,1.0,1.0,3.0,0
13194,PACLITAXEL,DINACICLIB,RPMI7951,-4.051471824,4.0,4,1.0,1.0,3.0,0
13195,PACLITAXEL,ERLOTINIB,RPMI7951,-6.0855165410000005,4.0,2,1.0,1.0,0.0,0
13196,PACLITAXEL,GELDANAMYCIN,RPMI7951,-7.912570412999999,2.0,0,1.0,1.0,0.0,0
13197,PACLITAXEL,L778123,RPMI7951,8.491127572,0.0,2,1.0,1.0,4.0,0
13198,PACLITAXEL,LAPATINIB,RPMI7951,0.3828403620000001,1.0,2,1.0,1.0,3.0,0
13199,PACLITAXEL,MK-2206,RPMI7951,9.58694742,2.0,2,1.0,1.0,4.0,0
13200,PACLITAXEL,MK-4827,RPMI7951,-6.533817484,2.0,2,1.0,1.0,0.0,0
13201,PACLITAXEL,MK-5108,RPMI7951,30.79730164,1.0,2,1.0,1.0,2.0,0
13202,PACLITAXEL,MK-8669,RPMI7951,21.22237642,4.0,0,1.0,1.0,0.0,0
13203,PACLITAXEL,MK-8776,RPMI7951,-7.408092476,0.0,2,1.0,1.0,2.0,0
13204,PACLITAXEL,PD325901,RPMI7951,7.982828577,4.0,3,1.0,1.0,4.0,0
13205,PACLITAXEL,SORAFENIB,RPMI7951,-13.17209195,4.0,0,1.0,1.0,2.0,0
13206,PACLITAXEL,SUNITINIB,RPMI7951,-17.971773199999994,0.0,2,1.0,1.0,1.0,0
13207,PACLITAXEL,ZOLINZA,RPMI7951,-2.126995455,3.0,2,1.0,1.0,2.0,0
13208,PD325901,ABT-888,RPMI7951,-11.08008248,2.0,3,0.0,1.0,1.0,0
13209,PD325901,BEZ-235,RPMI7951,46.56904693,2.0,4,0.0,1.0,4.0,0
13210,PD325901,BORTEZOMIB,RPMI7951,-9.085918798,4.0,4,0.0,0.0,4.0,0
13211,PD325901,DASATINIB,RPMI7951,39.03794428,3.0,3,0.0,1.0,1.0,0
13212,PD325901,DINACICLIB,RPMI7951,-3.5960176839999995,0.0,0,0.0,1.0,0.0,0
13213,PD325901,GELDANAMYCIN,RPMI7951,-5.137383072,2.0,0,0.0,1.0,1.0,0
13214,PD325901,MK-8669,RPMI7951,70.22336170000001,1.0,2,0.0,1.0,3.0,0
13215,PD325901,MK-8776,RPMI7951,0.760030346,2.0,0,0.0,1.0,2.0,0
13216,PD325901,SN-38,RPMI7951,-7.191041942999999,2.0,4,0.0,1.0,0.0,0
13217,PD325901,SORAFENIB,RPMI7951,9.947348535,0.0,4,0.0,1.0,0.0,0
13218,PD325901,TOPOTECAN,RPMI7951,2.044387373,2.0,0,0.0,1.0,4.0,0
13219,SN-38,DINACICLIB,RPMI7951,-8.676810023,0.0,4,1.0,1.0,3.0,0
13220,SN-38,MK-8776,RPMI7951,13.10092988,0.0,2,1.0,1.0,1.0,0
13221,SN-38,SORAFENIB,RPMI7951,2.732019767,2.0,4,1.0,1.0,1.0,0
13222,SORAFENIB,DINACICLIB,RPMI7951,-6.506789545,1.0,2,1.0,1.0,0.0,0
13223,SORAFENIB,MK-8776,RPMI7951,-10.88523682,4.0,4,1.0,1.0,1.0,0
13224,SUNITINIB,ABT-888,RPMI7951,4.893337814,4.0,4,1.0,1.0,1.0,0
13225,SUNITINIB,AZD1775,RPMI7951,0.8162103479999999,2.0,2,1.0,0.0,1.0,0
13226,SUNITINIB,BEZ-235,RPMI7951,13.40636508,1.0,2,1.0,1.0,3.0,0
13227,SUNITINIB,BORTEZOMIB,RPMI7951,-11.23959783,4.0,4,1.0,0.0,1.0,0
13228,SUNITINIB,DASATINIB,RPMI7951,7.438952036,1.0,2,1.0,1.0,4.0,0
13229,SUNITINIB,DINACICLIB,RPMI7951,2.478721038,0.0,4,1.0,1.0,0.0,0
13230,SUNITINIB,ERLOTINIB,RPMI7951,2.365494396,2.0,0,1.0,1.0,3.0,0
13231,SUNITINIB,GELDANAMYCIN,RPMI7951,-4.932645741,3.0,3,1.0,1.0,1.0,0
