Name,drug_a_name,drug_b_name,cell_line,synergy,fold,cl_fold,drug_fold,new_drug_fold,random_fold,cluster
MK-4541_MK-8669_SKMEL30,MK-4541,MK-8669,SKMEL30,30.75360453,3.0,1,3.0,1.0,1.0,2
MK-4541_MK-8776_SKMEL30,MK-4541,MK-8776,SKMEL30,10.30521672,4.0,1,3.0,1.0,1.0,2
MK-4541_MRK-003_SKMEL30,MK-4541,MRK-003,SKMEL30,23.87070524,2.0,1,3.0,1.0,0.0,2
MK-4541_PACLITAXEL_SKMEL30,MK-4541,PACLITAXEL,SKMEL30,19.71164847,3.0,1,3.0,1.0,0.0,2
MK-4541_PD325901_SKMEL30,MK-4541,PD325901,SKMEL30,3.842127489,0.0,1,3.0,1.0,2.0,2
MK-4541_SN-38_SKMEL30,MK-4541,SN-38,SKMEL30,7.844570827,1.0,1,3.0,1.0,3.0,2
MK-4541_SORAFENIB_SKMEL30,MK-4541,SORAFENIB,SKMEL30,7.516178194,0.0,1,3.0,1.0,4.0,2
MK-4541_SUNITINIB_SKMEL30,MK-4541,SUNITINIB,SKMEL30,8.958732073,4.0,1,3.0,1.0,4.0,2
MK-4541_TOPOTECAN_SKMEL30,MK-4541,TOPOTECAN,SKMEL30,9.180557496,3.0,1,3.0,1.0,4.0,2
MK-4541_VINBLASTINE_SKMEL30,MK-4541,VINBLASTINE,SKMEL30,-4.497508222,1.0,1,3.0,1.0,0.0,2
MK-4541_VINORELBINE_SKMEL30,MK-4541,VINORELBINE,SKMEL30,5.2001428160000005,4.0,1,3.0,1.0,2.0,2
MK-4541_ZOLINZA_SKMEL30,MK-4541,ZOLINZA,SKMEL30,16.61006099,1.0,1,3.0,1.0,3.0,2
MK-4827_ABT-888_SKMEL30,MK-4827,ABT-888,SKMEL30,-3.059967541,4.0,1,2.0,1.0,2.0,2
MK-4827_BEZ-235_SKMEL30,MK-4827,BEZ-235,SKMEL30,25.03969819,0.0,1,2.0,1.0,0.0,2
MK-4827_BORTEZOMIB_SKMEL30,MK-4827,BORTEZOMIB,SKMEL30,-1.857247564,1.0,1,2.0,0.0,3.0,2
MK-4827_DASATINIB_SKMEL30,MK-4827,DASATINIB,SKMEL30,-23.27005194,2.0,1,2.0,1.0,2.0,2
MK-4827_DINACICLIB_SKMEL30,MK-4827,DINACICLIB,SKMEL30,-6.960430131,0.0,1,2.0,1.0,3.0,2
MK-4827_ERLOTINIB_SKMEL30,MK-4827,ERLOTINIB,SKMEL30,-3.590055117,4.0,1,2.0,1.0,1.0,2
MK-4827_GELDANAMYCIN_SKMEL30,MK-4827,GELDANAMYCIN,SKMEL30,9.59874505,3.0,1,2.0,1.0,1.0,2
MK-4827_MK-2206_SKMEL30,MK-4827,MK-2206,SKMEL30,4.503925957,1.0,1,2.0,1.0,3.0,2
MK-4827_MK-8669_SKMEL30,MK-4827,MK-8669,SKMEL30,23.87634707,2.0,1,2.0,1.0,3.0,2
MK-4827_MK-8776_SKMEL30,MK-4827,MK-8776,SKMEL30,23.4368935,1.0,1,2.0,1.0,4.0,2
MK-4827_PD325901_SKMEL30,MK-4827,PD325901,SKMEL30,-3.423256687,3.0,1,2.0,1.0,1.0,2
MK-4827_SN-38_SKMEL30,MK-4827,SN-38,SKMEL30,24.89226833,2.0,1,2.0,1.0,2.0,2
MK-4827_SORAFENIB_SKMEL30,MK-4827,SORAFENIB,SKMEL30,7.20152739,3.0,1,2.0,1.0,0.0,2
MK-4827_TOPOTECAN_SKMEL30,MK-4827,TOPOTECAN,SKMEL30,16.88422277,4.0,1,2.0,1.0,3.0,2
MK-5108_ABT-888_SKMEL30,MK-5108,ABT-888,SKMEL30,16.77112603,1.0,1,3.0,1.0,3.0,2
MK-5108_BEZ-235_SKMEL30,MK-5108,BEZ-235,SKMEL30,27.04581675,1.0,1,3.0,1.0,2.0,2
MK-5108_BORTEZOMIB_SKMEL30,MK-5108,BORTEZOMIB,SKMEL30,0.988326683,2.0,1,3.0,0.0,1.0,2
MK-5108_DASATINIB_SKMEL30,MK-5108,DASATINIB,SKMEL30,-12.24510781,1.0,1,3.0,1.0,0.0,2
MK-5108_DINACICLIB_SKMEL30,MK-5108,DINACICLIB,SKMEL30,9.410949072000001,3.0,1,3.0,1.0,1.0,2
MK-5108_ERLOTINIB_SKMEL30,MK-5108,ERLOTINIB,SKMEL30,12.27258831,1.0,1,3.0,1.0,1.0,2
MK-5108_GELDANAMYCIN_SKMEL30,MK-5108,GELDANAMYCIN,SKMEL30,7.333162106,1.0,1,3.0,1.0,4.0,2
MK-5108_MK-2206_SKMEL30,MK-5108,MK-2206,SKMEL30,4.793542457,3.0,1,3.0,1.0,4.0,2
MK-5108_MK-4827_SKMEL30,MK-5108,MK-4827,SKMEL30,16.651181400000002,3.0,1,3.0,1.0,3.0,2
MK-5108_MK-8669_SKMEL30,MK-5108,MK-8669,SKMEL30,29.02456041,3.0,1,3.0,1.0,1.0,2
MK-5108_MK-8776_SKMEL30,MK-5108,MK-8776,SKMEL30,26.77067277,0.0,1,3.0,1.0,3.0,2
MK-5108_PD325901_SKMEL30,MK-5108,PD325901,SKMEL30,4.496563546,2.0,1,3.0,1.0,2.0,2
MK-5108_SN-38_SKMEL30,MK-5108,SN-38,SKMEL30,-5.942668325,1.0,1,3.0,1.0,1.0,2
MK-5108_SORAFENIB_SKMEL30,MK-5108,SORAFENIB,SKMEL30,9.59735565,1.0,1,3.0,1.0,1.0,2
MK-5108_TOPOTECAN_SKMEL30,MK-5108,TOPOTECAN,SKMEL30,19.13385362,3.0,1,3.0,1.0,4.0,2
MK-8669_BEZ-235_SKMEL30,MK-8669,BEZ-235,SKMEL30,121.0564092,3.0,1,3.0,1.0,1.0,2
MK-8669_DINACICLIB_SKMEL30,MK-8669,DINACICLIB,SKMEL30,15.07511947,3.0,1,3.0,1.0,1.0,2
MK-8669_GELDANAMYCIN_SKMEL30,MK-8669,GELDANAMYCIN,SKMEL30,42.51383953,4.0,1,3.0,1.0,1.0,2
MK-8669_MK-8776_SKMEL30,MK-8669,MK-8776,SKMEL30,57.25773487,2.0,1,3.0,1.0,4.0,2
MK-8669_SN-38_SKMEL30,MK-8669,SN-38,SKMEL30,25.32226033,3.0,1,3.0,1.0,3.0,2
MK-8669_SORAFENIB_SKMEL30,MK-8669,SORAFENIB,SKMEL30,20.14689841,4.0,1,3.0,1.0,2.0,2
MK-8669_TOPOTECAN_SKMEL30,MK-8669,TOPOTECAN,SKMEL30,31.66894971,2.0,1,3.0,1.0,2.0,2
MRK-003_5-FU_SKMEL30,MRK-003,5-FU,SKMEL30,8.273451042,0.0,1,4.0,1.0,2.0,2
MRK-003_ABT-888_SKMEL30,MRK-003,ABT-888,SKMEL30,4.784015268,0.0,1,4.0,1.0,0.0,2
MRK-003_AZD1775_SKMEL30,MRK-003,AZD1775,SKMEL30,7.593248783,4.0,1,4.0,0.0,2.0,2
MRK-003_BEZ-235_SKMEL30,MRK-003,BEZ-235,SKMEL30,25.71338117,2.0,1,4.0,1.0,0.0,2
MRK-003_BORTEZOMIB_SKMEL30,MRK-003,BORTEZOMIB,SKMEL30,-7.28669044,0.0,1,4.0,0.0,1.0,2
MRK-003_CARBOPLATIN_SKMEL30,MRK-003,CARBOPLATIN,SKMEL30,4.232238906,2.0,1,4.0,1.0,3.0,2
MRK-003_CYCLOPHOSPHAMIDE_SKMEL30,MRK-003,CYCLOPHOSPHAMIDE,SKMEL30,4.960655732,4.0,1,4.0,0.0,0.0,2
MRK-003_DASATINIB_SKMEL30,MRK-003,DASATINIB,SKMEL30,-16.4038587,4.0,1,4.0,1.0,4.0,2
MRK-003_DEXAMETHASONE_SKMEL30,MRK-003,DEXAMETHASONE,SKMEL30,13.75591161,1.0,1,4.0,0.0,0.0,2
MRK-003_DINACICLIB_SKMEL30,MRK-003,DINACICLIB,SKMEL30,-6.328372537999999,4.0,1,4.0,1.0,3.0,2
MRK-003_DOXORUBICIN_SKMEL30,MRK-003,DOXORUBICIN,SKMEL30,5.701081955,0.0,1,4.0,1.0,3.0,2
MRK-003_ERLOTINIB_SKMEL30,MRK-003,ERLOTINIB,SKMEL30,23.2532165,3.0,1,4.0,1.0,0.0,2
MRK-003_ETOPOSIDE_SKMEL30,MRK-003,ETOPOSIDE,SKMEL30,22.72086509,1.0,1,4.0,1.0,4.0,2
MRK-003_GELDANAMYCIN_SKMEL30,MRK-003,GELDANAMYCIN,SKMEL30,-14.61374633,3.0,1,4.0,1.0,4.0,2
MRK-003_GEMCITABINE_SKMEL30,MRK-003,GEMCITABINE,SKMEL30,11.23287771,4.0,1,4.0,1.0,0.0,2
MRK-003_L778123_SKMEL30,MRK-003,L778123,SKMEL30,2.5806629880000003,3.0,1,4.0,1.0,1.0,2
MRK-003_LAPATINIB_SKMEL30,MRK-003,LAPATINIB,SKMEL30,41.94832492,1.0,1,4.0,1.0,2.0,2
MRK-003_METFORMIN_SKMEL30,MRK-003,METFORMIN,SKMEL30,12.10595899,4.0,1,4.0,1.0,1.0,2
MRK-003_METHOTREXATE_SKMEL30,MRK-003,METHOTREXATE,SKMEL30,-27.71425075,2.0,1,4.0,1.0,2.0,2
MRK-003_MITOMYCINE_SKMEL30,MRK-003,MITOMYCINE,SKMEL30,8.49464226,1.0,1,4.0,1.0,3.0,2
MRK-003_MK-2206_SKMEL30,MRK-003,MK-2206,SKMEL30,25.35310255,3.0,1,4.0,1.0,0.0,2
MRK-003_MK-4827_SKMEL30,MRK-003,MK-4827,SKMEL30,19.68976112,0.0,1,4.0,1.0,2.0,2
MRK-003_MK-5108_SKMEL30,MRK-003,MK-5108,SKMEL30,9.229608763,4.0,1,4.0,1.0,1.0,2
MRK-003_MK-8669_SKMEL30,MRK-003,MK-8669,SKMEL30,26.22380957,1.0,1,4.0,1.0,0.0,2
MRK-003_MK-8776_SKMEL30,MRK-003,MK-8776,SKMEL30,38.49761653,1.0,1,4.0,1.0,4.0,2
MRK-003_PACLITAXEL_SKMEL30,MRK-003,PACLITAXEL,SKMEL30,28.10055931,3.0,1,4.0,1.0,4.0,2
MRK-003_PD325901_SKMEL30,MRK-003,PD325901,SKMEL30,-1.20790213,0.0,1,4.0,1.0,4.0,2
MRK-003_SN-38_SKMEL30,MRK-003,SN-38,SKMEL30,15.59178113,2.0,1,4.0,1.0,0.0,2
MRK-003_SORAFENIB_SKMEL30,MRK-003,SORAFENIB,SKMEL30,13.43911127,1.0,1,4.0,1.0,1.0,2
MRK-003_SUNITINIB_SKMEL30,MRK-003,SUNITINIB,SKMEL30,17.32324197,0.0,1,4.0,1.0,0.0,2
MRK-003_TOPOTECAN_SKMEL30,MRK-003,TOPOTECAN,SKMEL30,27.23327901,2.0,1,4.0,1.0,2.0,2
MRK-003_VINBLASTINE_SKMEL30,MRK-003,VINBLASTINE,SKMEL30,28.69396325,1.0,1,4.0,1.0,4.0,2
MRK-003_VINORELBINE_SKMEL30,MRK-003,VINORELBINE,SKMEL30,15.99043671,2.0,1,4.0,1.0,2.0,2
MRK-003_ZOLINZA_SKMEL30,MRK-003,ZOLINZA,SKMEL30,-1.16227763,0.0,1,4.0,1.0,0.0,2
PACLITAXEL_ABT-888_SKMEL30,PACLITAXEL,ABT-888,SKMEL30,3.735931031,0.0,1,1.0,1.0,3.0,2
PACLITAXEL_AZD1775_SKMEL30,PACLITAXEL,AZD1775,SKMEL30,16.135111,4.0,1,1.0,0.0,0.0,2
PACLITAXEL_BEZ-235_SKMEL30,PACLITAXEL,BEZ-235,SKMEL30,16.35895278,3.0,1,1.0,1.0,4.0,2
PACLITAXEL_BORTEZOMIB_SKMEL30,PACLITAXEL,BORTEZOMIB,SKMEL30,-3.429118054,4.0,1,1.0,0.0,0.0,2
PACLITAXEL_DASATINIB_SKMEL30,PACLITAXEL,DASATINIB,SKMEL30,-10.42607125,0.0,1,1.0,1.0,1.0,2
PACLITAXEL_DINACICLIB_SKMEL30,PACLITAXEL,DINACICLIB,SKMEL30,12.58519773,4.0,1,1.0,1.0,3.0,2
PACLITAXEL_ERLOTINIB_SKMEL30,PACLITAXEL,ERLOTINIB,SKMEL30,12.07457154,4.0,1,1.0,1.0,1.0,2
PACLITAXEL_GELDANAMYCIN_SKMEL30,PACLITAXEL,GELDANAMYCIN,SKMEL30,16.40438895,2.0,1,1.0,1.0,2.0,2
PACLITAXEL_L778123_SKMEL30,PACLITAXEL,L778123,SKMEL30,13.39742382,0.0,1,1.0,1.0,2.0,2
PACLITAXEL_LAPATINIB_SKMEL30,PACLITAXEL,LAPATINIB,SKMEL30,17.28122428,1.0,1,1.0,1.0,3.0,2
PACLITAXEL_MK-2206_SKMEL30,PACLITAXEL,MK-2206,SKMEL30,32.07433267,2.0,1,1.0,1.0,0.0,2
PACLITAXEL_MK-4827_SKMEL30,PACLITAXEL,MK-4827,SKMEL30,1.017805718,2.0,1,1.0,1.0,0.0,2
PACLITAXEL_MK-5108_SKMEL30,PACLITAXEL,MK-5108,SKMEL30,34.23072765,1.0,1,1.0,1.0,3.0,2
PACLITAXEL_MK-8669_SKMEL30,PACLITAXEL,MK-8669,SKMEL30,40.13794386,4.0,1,1.0,1.0,2.0,2
PACLITAXEL_MK-8776_SKMEL30,PACLITAXEL,MK-8776,SKMEL30,26.83304357,0.0,1,1.0,1.0,1.0,2
PACLITAXEL_PD325901_SKMEL30,PACLITAXEL,PD325901,SKMEL30,13.92494461,4.0,1,1.0,1.0,2.0,2
PACLITAXEL_SORAFENIB_SKMEL30,PACLITAXEL,SORAFENIB,SKMEL30,4.573660133,4.0,1,1.0,1.0,4.0,2
PACLITAXEL_SUNITINIB_SKMEL30,PACLITAXEL,SUNITINIB,SKMEL30,5.02252484,0.0,1,1.0,1.0,1.0,2
PACLITAXEL_ZOLINZA_SKMEL30,PACLITAXEL,ZOLINZA,SKMEL30,-0.860674872,3.0,1,1.0,1.0,0.0,2
PD325901_ABT-888_SKMEL30,PD325901,ABT-888,SKMEL30,3.02086833,2.0,1,0.0,1.0,1.0,2
PD325901_BEZ-235_SKMEL30,PD325901,BEZ-235,SKMEL30,30.01412908,2.0,1,0.0,1.0,2.0,2
PD325901_BORTEZOMIB_SKMEL30,PD325901,BORTEZOMIB,SKMEL30,-1.917287217,4.0,1,0.0,0.0,0.0,2
PD325901_DASATINIB_SKMEL30,PD325901,DASATINIB,SKMEL30,-74.52087255,3.0,1,0.0,1.0,1.0,2
PD325901_DINACICLIB_SKMEL30,PD325901,DINACICLIB,SKMEL30,-13.13116448,0.0,1,0.0,1.0,1.0,2
PD325901_GELDANAMYCIN_SKMEL30,PD325901,GELDANAMYCIN,SKMEL30,-9.278465487,2.0,1,0.0,1.0,4.0,2
PD325901_MK-8669_SKMEL30,PD325901,MK-8669,SKMEL30,30.46282896,1.0,1,0.0,1.0,4.0,2
PD325901_MK-8776_SKMEL30,PD325901,MK-8776,SKMEL30,4.333220777,2.0,1,0.0,1.0,0.0,2
PD325901_SN-38_SKMEL30,PD325901,SN-38,SKMEL30,5.821723416,2.0,1,0.0,1.0,3.0,2
PD325901_SORAFENIB_SKMEL30,PD325901,SORAFENIB,SKMEL30,16.79739835,0.0,1,0.0,1.0,1.0,2
PD325901_TOPOTECAN_SKMEL30,PD325901,TOPOTECAN,SKMEL30,4.476660882,2.0,1,0.0,1.0,4.0,2
SN-38_DINACICLIB_SKMEL30,SN-38,DINACICLIB,SKMEL30,-9.757860159,0.0,1,1.0,1.0,2.0,2
SN-38_MK-8776_SKMEL30,SN-38,MK-8776,SKMEL30,27.813344,0.0,1,1.0,1.0,1.0,2
SN-38_SORAFENIB_SKMEL30,SN-38,SORAFENIB,SKMEL30,10.50454517,2.0,1,1.0,1.0,3.0,2
SORAFENIB_DINACICLIB_SKMEL30,SORAFENIB,DINACICLIB,SKMEL30,-6.345846964,1.0,1,1.0,1.0,0.0,2
SORAFENIB_MK-8776_SKMEL30,SORAFENIB,MK-8776,SKMEL30,-0.290270689,4.0,1,1.0,1.0,0.0,2
SUNITINIB_ABT-888_SKMEL30,SUNITINIB,ABT-888,SKMEL30,6.361187479,4.0,1,1.0,1.0,3.0,2
SUNITINIB_AZD1775_SKMEL30,SUNITINIB,AZD1775,SKMEL30,-5.36167626,2.0,1,1.0,0.0,1.0,2
SUNITINIB_BEZ-235_SKMEL30,SUNITINIB,BEZ-235,SKMEL30,16.77545035,1.0,1,1.0,1.0,2.0,2
SUNITINIB_BORTEZOMIB_SKMEL30,SUNITINIB,BORTEZOMIB,SKMEL30,-4.430028433,4.0,1,1.0,0.0,2.0,2
SUNITINIB_DASATINIB_SKMEL30,SUNITINIB,DASATINIB,SKMEL30,1.570333506,1.0,1,1.0,1.0,4.0,2
SUNITINIB_DINACICLIB_SKMEL30,SUNITINIB,DINACICLIB,SKMEL30,1.784029189,0.0,1,1.0,1.0,0.0,2
SUNITINIB_ERLOTINIB_SKMEL30,SUNITINIB,ERLOTINIB,SKMEL30,12.35401244,2.0,1,1.0,1.0,2.0,2
SUNITINIB_GELDANAMYCIN_SKMEL30,SUNITINIB,GELDANAMYCIN,SKMEL30,2.922960185,3.0,1,1.0,1.0,3.0,2
SUNITINIB_LAPATINIB_SKMEL30,SUNITINIB,LAPATINIB,SKMEL30,21.16736647,3.0,1,1.0,1.0,1.0,2
SUNITINIB_MK-2206_SKMEL30,SUNITINIB,MK-2206,SKMEL30,26.3444059,2.0,1,1.0,1.0,2.0,2
SUNITINIB_MK-4827_SKMEL30,SUNITINIB,MK-4827,SKMEL30,0.651013023,1.0,1,1.0,1.0,0.0,2
SUNITINIB_MK-5108_SKMEL30,SUNITINIB,MK-5108,SKMEL30,2.9130422210000004,0.0,1,1.0,1.0,1.0,2
SUNITINIB_MK-8669_SKMEL30,SUNITINIB,MK-8669,SKMEL30,27.13818651,4.0,1,1.0,1.0,0.0,2
SUNITINIB_MK-8776_SKMEL30,SUNITINIB,MK-8776,SKMEL30,10.24802404,2.0,1,1.0,1.0,3.0,2
SUNITINIB_PD325901_SKMEL30,SUNITINIB,PD325901,SKMEL30,11.76763718,4.0,1,1.0,1.0,0.0,2
SUNITINIB_SN-38_SKMEL30,SUNITINIB,SN-38,SKMEL30,2.968063148,1.0,1,1.0,1.0,1.0,2
SUNITINIB_SORAFENIB_SKMEL30,SUNITINIB,SORAFENIB,SKMEL30,5.523143701,3.0,1,1.0,1.0,0.0,2
SUNITINIB_TOPOTECAN_SKMEL30,SUNITINIB,TOPOTECAN,SKMEL30,6.922829964,2.0,1,1.0,1.0,1.0,2
TOPOTECAN_BEZ-235_SKMEL30,TOPOTECAN,BEZ-235,SKMEL30,23.4691515,1.0,1,0.0,1.0,1.0,2
TOPOTECAN_DINACICLIB_SKMEL30,TOPOTECAN,DINACICLIB,SKMEL30,0.294677473,2.0,1,0.0,1.0,4.0,2
TOPOTECAN_MK-8776_SKMEL30,TOPOTECAN,MK-8776,SKMEL30,61.59177394,4.0,1,0.0,1.0,2.0,2
TOPOTECAN_SORAFENIB_SKMEL30,TOPOTECAN,SORAFENIB,SKMEL30,3.410316369,2.0,1,0.0,1.0,4.0,2
VINBLASTINE_ABT-888_SKMEL30,VINBLASTINE,ABT-888,SKMEL30,-16.167351800000002,3.0,1,1.0,1.0,3.0,2
VINBLASTINE_AZD1775_SKMEL30,VINBLASTINE,AZD1775,SKMEL30,-19.452433600000006,1.0,1,1.0,0.0,0.0,2
VINBLASTINE_BEZ-235_SKMEL30,VINBLASTINE,BEZ-235,SKMEL30,19.43400758,2.0,1,1.0,1.0,3.0,2
VINBLASTINE_BORTEZOMIB_SKMEL30,VINBLASTINE,BORTEZOMIB,SKMEL30,-15.89976665,1.0,1,1.0,0.0,2.0,2
VINBLASTINE_DASATINIB_SKMEL30,VINBLASTINE,DASATINIB,SKMEL30,-34.9381396,0.0,1,1.0,1.0,3.0,2
VINBLASTINE_DINACICLIB_SKMEL30,VINBLASTINE,DINACICLIB,SKMEL30,-9.587567124,0.0,1,1.0,1.0,4.0,2
VINBLASTINE_ERLOTINIB_SKMEL30,VINBLASTINE,ERLOTINIB,SKMEL30,43.33310365,3.0,1,1.0,1.0,4.0,2
VINBLASTINE_GELDANAMYCIN_SKMEL30,VINBLASTINE,GELDANAMYCIN,SKMEL30,-18.15600231,1.0,1,1.0,1.0,4.0,2
VINBLASTINE_L778123_SKMEL30,VINBLASTINE,L778123,SKMEL30,20.98314015,2.0,1,1.0,1.0,2.0,2
VINBLASTINE_LAPATINIB_SKMEL30,VINBLASTINE,LAPATINIB,SKMEL30,-10.25160505,4.0,1,1.0,1.0,4.0,2
VINBLASTINE_MK-2206_SKMEL30,VINBLASTINE,MK-2206,SKMEL30,-5.917691548,0.0,1,1.0,1.0,3.0,2
VINBLASTINE_MK-4827_SKMEL30,VINBLASTINE,MK-4827,SKMEL30,-3.448913159,4.0,1,1.0,1.0,4.0,2
VINBLASTINE_MK-5108_SKMEL30,VINBLASTINE,MK-5108,SKMEL30,28.6090276,2.0,1,1.0,1.0,3.0,2
VINBLASTINE_MK-8669_SKMEL30,VINBLASTINE,MK-8669,SKMEL30,30.07980797,0.0,1,1.0,1.0,2.0,2
VINBLASTINE_MK-8776_SKMEL30,VINBLASTINE,MK-8776,SKMEL30,-0.520000541,0.0,1,1.0,1.0,0.0,2
VINBLASTINE_PD325901_SKMEL30,VINBLASTINE,PD325901,SKMEL30,-1.923951823,4.0,1,1.0,1.0,2.0,2
VINBLASTINE_SORAFENIB_SKMEL30,VINBLASTINE,SORAFENIB,SKMEL30,11.95274055,1.0,1,1.0,1.0,2.0,2
VINBLASTINE_SUNITINIB_SKMEL30,VINBLASTINE,SUNITINIB,SKMEL30,-10.29952621,2.0,1,1.0,1.0,2.0,2
VINBLASTINE_ZOLINZA_SKMEL30,VINBLASTINE,ZOLINZA,SKMEL30,-28.53523545,1.0,1,1.0,1.0,1.0,2
VINORELBINE_ABT-888_SKMEL30,VINORELBINE,ABT-888,SKMEL30,10.57602911,3.0,1,3.0,1.0,0.0,2
VINORELBINE_AZD1775_SKMEL30,VINORELBINE,AZD1775,SKMEL30,-6.006259632999999,4.0,1,3.0,0.0,1.0,2
VINORELBINE_BEZ-235_SKMEL30,VINORELBINE,BEZ-235,SKMEL30,32.38480959,4.0,1,3.0,1.0,3.0,2
VINORELBINE_BORTEZOMIB_SKMEL30,VINORELBINE,BORTEZOMIB,SKMEL30,-4.440245489,3.0,1,3.0,0.0,2.0,2
VINORELBINE_DASATINIB_SKMEL30,VINORELBINE,DASATINIB,SKMEL30,-14.38894625,2.0,1,3.0,1.0,0.0,2
VINORELBINE_DINACICLIB_SKMEL30,VINORELBINE,DINACICLIB,SKMEL30,11.00639474,2.0,1,3.0,1.0,3.0,2
VINORELBINE_ERLOTINIB_SKMEL30,VINORELBINE,ERLOTINIB,SKMEL30,23.04192946,1.0,1,3.0,1.0,4.0,2
VINORELBINE_GELDANAMYCIN_SKMEL30,VINORELBINE,GELDANAMYCIN,SKMEL30,4.735041522,2.0,1,3.0,1.0,4.0,2
VINORELBINE_LAPATINIB_SKMEL30,VINORELBINE,LAPATINIB,SKMEL30,12.10045819,1.0,1,3.0,1.0,4.0,2
VINORELBINE_MK-2206_SKMEL30,VINORELBINE,MK-2206,SKMEL30,16.23281538,0.0,1,3.0,1.0,4.0,2
VINORELBINE_MK-4827_SKMEL30,VINORELBINE,MK-4827,SKMEL30,-1.494659955,4.0,1,3.0,1.0,1.0,2
VINORELBINE_MK-5108_SKMEL30,VINORELBINE,MK-5108,SKMEL30,9.844467554,3.0,1,3.0,1.0,3.0,2
VINORELBINE_MK-8669_SKMEL30,VINORELBINE,MK-8669,SKMEL30,29.31986467,3.0,1,3.0,1.0,4.0,2
VINORELBINE_MK-8776_SKMEL30,VINORELBINE,MK-8776,SKMEL30,26.47231544,1.0,1,3.0,1.0,1.0,2
VINORELBINE_PD325901_SKMEL30,VINORELBINE,PD325901,SKMEL30,9.125336589,1.0,1,3.0,1.0,4.0,2
VINORELBINE_SORAFENIB_SKMEL30,VINORELBINE,SORAFENIB,SKMEL30,5.962699442999999,1.0,1,3.0,1.0,2.0,2
VINORELBINE_SUNITINIB_SKMEL30,VINORELBINE,SUNITINIB,SKMEL30,4.69586309,2.0,1,3.0,1.0,3.0,2
VINORELBINE_ZOLINZA_SKMEL30,VINORELBINE,ZOLINZA,SKMEL30,-17.32848254,1.0,1,3.0,1.0,3.0,2
ZOLINZA_ABT-888_SKMEL30,ZOLINZA,ABT-888,SKMEL30,-0.198842912,2.0,1,4.0,1.0,0.0,2
ZOLINZA_AZD1775_SKMEL30,ZOLINZA,AZD1775,SKMEL30,-12.61182896,4.0,1,4.0,0.0,0.0,2
ZOLINZA_BEZ-235_SKMEL30,ZOLINZA,BEZ-235,SKMEL30,9.72265268,1.0,1,4.0,1.0,0.0,2
ZOLINZA_BORTEZOMIB_SKMEL30,ZOLINZA,BORTEZOMIB,SKMEL30,-2.498125277,4.0,1,4.0,0.0,4.0,2
ZOLINZA_DASATINIB_SKMEL30,ZOLINZA,DASATINIB,SKMEL30,5.969783541,3.0,1,4.0,1.0,3.0,2
ZOLINZA_DINACICLIB_SKMEL30,ZOLINZA,DINACICLIB,SKMEL30,-16.32880177,0.0,1,4.0,1.0,0.0,2
ZOLINZA_ERLOTINIB_SKMEL30,ZOLINZA,ERLOTINIB,SKMEL30,1.4319842180000002,4.0,1,4.0,1.0,4.0,2
ZOLINZA_GELDANAMYCIN_SKMEL30,ZOLINZA,GELDANAMYCIN,SKMEL30,-10.25733493,2.0,1,4.0,1.0,3.0,2
ZOLINZA_GEMCITABINE_SKMEL30,ZOLINZA,GEMCITABINE,SKMEL30,4.169056732,2.0,1,4.0,1.0,2.0,2
ZOLINZA_LAPATINIB_SKMEL30,ZOLINZA,LAPATINIB,SKMEL30,3.0946975080000003,2.0,1,4.0,1.0,2.0,2
ZOLINZA_MK-2206_SKMEL30,ZOLINZA,MK-2206,SKMEL30,11.51702007,4.0,1,4.0,1.0,2.0,2
ZOLINZA_MK-4827_SKMEL30,ZOLINZA,MK-4827,SKMEL30,-8.675467673,1.0,1,4.0,1.0,0.0,2
ZOLINZA_MK-5108_SKMEL30,ZOLINZA,MK-5108,SKMEL30,17.54287669,0.0,1,4.0,1.0,0.0,2
ZOLINZA_MK-8669_SKMEL30,ZOLINZA,MK-8669,SKMEL30,32.18298321,0.0,1,4.0,1.0,4.0,2
ZOLINZA_MK-8776_SKMEL30,ZOLINZA,MK-8776,SKMEL30,19.88211486,1.0,1,4.0,1.0,3.0,2
ZOLINZA_PD325901_SKMEL30,ZOLINZA,PD325901,SKMEL30,-0.700302705,2.0,1,4.0,1.0,0.0,2
ZOLINZA_SN-38_SKMEL30,ZOLINZA,SN-38,SKMEL30,-3.417755393,0.0,1,4.0,1.0,0.0,2
ZOLINZA_SORAFENIB_SKMEL30,ZOLINZA,SORAFENIB,SKMEL30,-0.8869147490000001,0.0,1,4.0,1.0,4.0,2
ZOLINZA_SUNITINIB_SKMEL30,ZOLINZA,SUNITINIB,SKMEL30,-7.285718785,3.0,1,4.0,1.0,1.0,2
ZOLINZA_TOPOTECAN_SKMEL30,ZOLINZA,TOPOTECAN,SKMEL30,-0.999305207,2.0,1,4.0,1.0,0.0,2
5-FU_ABT-888_SKMES1,5-FU,ABT-888,SKMES1,-0.086424579,2.0,2,1.0,1.0,0.0,0
5-FU_AZD1775_SKMES1,5-FU,AZD1775,SKMES1,33.353258399999994,1.0,2,1.0,0.0,0.0,0
5-FU_BEZ-235_SKMES1,5-FU,BEZ-235,SKMES1,21.2679035,1.0,2,1.0,1.0,0.0,0
5-FU_BORTEZOMIB_SKMES1,5-FU,BORTEZOMIB,SKMES1,-11.64272985,2.0,2,1.0,0.0,3.0,0
